"","ligand","receptor","cell_from_mean_exprs","cell_from","cell_to_mean_exprs","cell_to","comm_type"
"11508","DHH","PTCH2",0,"NK cells",0.00130718954248366,"VECs","other"
"11509","DHH","PTCH2",0,"NK cells",0,"Fibroblasts","other"
"11510","DHH","PTCH2",0,"NK cells",0,"SMCs","other"
"11514","DHH","PTCH2",0.00915032679738562,"VECs",0,"Fibroblasts","other"
"11515","DHH","PTCH2",0.00915032679738562,"VECs",0,"SMCs","other"
"11516","DHH","PTCH2",0,"Fibroblasts",0.0011001100110011,"T cells","other"
"11517","DHH","PTCH2",0,"Fibroblasts",0.00229885057471264,"NK cells","other"
"11518","DHH","PTCH2",0,"Fibroblasts",0.00130718954248366,"VECs","other"
"11519","DHH","PTCH2",0,"Fibroblasts",0,"Fibroblasts","other"
"11520","DHH","PTCH2",0,"Fibroblasts",0,"SMCs","other"
"11521","DHH","PTCH2",0,"SMCs",0.0011001100110011,"T cells","other"
"11522","DHH","PTCH2",0,"SMCs",0.00229885057471264,"NK cells","other"
"11523","DHH","PTCH2",0,"SMCs",0.00130718954248366,"VECs","other"
"11524","DHH","PTCH2",0,"SMCs",0,"Fibroblasts","other"
"11525","DHH","PTCH2",0,"SMCs",0,"SMCs","other"
"11526","DKK1","KREMEN1",0,"T cells",0.0022002200220022,"T cells","other"
"11527","DKK1","KREMEN1",0,"T cells",0.00689655172413793,"NK cells","other"
"11528","DKK1","KREMEN1",0,"T cells",0.00784313725490196,"VECs","other"
"11529","DKK1","KREMEN1",0,"T cells",0.0563380281690141,"Fibroblasts","other"
"11530","DKK1","KREMEN1",0,"T cells",0.0258620689655172,"SMCs","other"
"11531","DKK1","KREMEN1",0,"NK cells",0.0022002200220022,"T cells","other"
"11532","DKK1","KREMEN1",0,"NK cells",0.00689655172413793,"NK cells","other"
"11533","DKK1","KREMEN1",0,"NK cells",0.00784313725490196,"VECs","other"
"11534","DKK1","KREMEN1",0,"NK cells",0.0563380281690141,"Fibroblasts","other"
"11535","DKK1","KREMEN1",0,"NK cells",0.0258620689655172,"SMCs","other"
"11536","DKK1","KREMEN1",0,"VECs",0.0022002200220022,"T cells","other"
"11537","DKK1","KREMEN1",0,"VECs",0.00689655172413793,"NK cells","other"
"11538","DKK1","KREMEN1",0,"VECs",0.00784313725490196,"VECs","other"
"11539","DKK1","KREMEN1",0,"VECs",0.0563380281690141,"Fibroblasts","other"
"11540","DKK1","KREMEN1",0,"VECs",0.0258620689655172,"SMCs","other"
"11546","DKK1","KREMEN1",0,"SMCs",0.0022002200220022,"T cells","other"
"11547","DKK1","KREMEN1",0,"SMCs",0.00689655172413793,"NK cells","other"
"11548","DKK1","KREMEN1",0,"SMCs",0.00784313725490196,"VECs","other"
"11549","DKK1","KREMEN1",0,"SMCs",0.0563380281690141,"Fibroblasts","other"
"11550","DKK1","KREMEN1",0,"SMCs",0.0258620689655172,"SMCs","other"
"11551","DKK1","KREMEN2",0,"T cells",0,"T cells","other"
"11552","DKK1","KREMEN2",0,"T cells",0,"NK cells","other"
"11553","DKK1","KREMEN2",0,"T cells",0,"VECs","other"
"11554","DKK1","KREMEN2",0,"T cells",0,"Fibroblasts","other"
"11555","DKK1","KREMEN2",0,"T cells",0,"SMCs","other"
"11556","DKK1","KREMEN2",0,"NK cells",0,"T cells","other"
"11557","DKK1","KREMEN2",0,"NK cells",0,"NK cells","other"
"11558","DKK1","KREMEN2",0,"NK cells",0,"VECs","other"
"11559","DKK1","KREMEN2",0,"NK cells",0,"Fibroblasts","other"
"11560","DKK1","KREMEN2",0,"NK cells",0,"SMCs","other"
"11561","DKK1","KREMEN2",0,"VECs",0,"T cells","other"
"11562","DKK1","KREMEN2",0,"VECs",0,"NK cells","other"
"11563","DKK1","KREMEN2",0,"VECs",0,"VECs","other"
"11564","DKK1","KREMEN2",0,"VECs",0,"Fibroblasts","other"
"11565","DKK1","KREMEN2",0,"VECs",0,"SMCs","other"
"11566","DKK1","KREMEN2",0.0422535211267606,"Fibroblasts",0,"T cells","other"
"11567","DKK1","KREMEN2",0.0422535211267606,"Fibroblasts",0,"NK cells","other"
"11568","DKK1","KREMEN2",0.0422535211267606,"Fibroblasts",0,"VECs","other"
"11569","DKK1","KREMEN2",0.0422535211267606,"Fibroblasts",0,"Fibroblasts","other"
"11570","DKK1","KREMEN2",0.0422535211267606,"Fibroblasts",0,"SMCs","other"
"11571","DKK1","KREMEN2",0,"SMCs",0,"T cells","other"
"11572","DKK1","KREMEN2",0,"SMCs",0,"NK cells","other"
"11573","DKK1","KREMEN2",0,"SMCs",0,"VECs","other"
"11574","DKK1","KREMEN2",0,"SMCs",0,"Fibroblasts","other"
"11575","DKK1","KREMEN2",0,"SMCs",0,"SMCs","other"
"11576","DKK1","LRP5",0,"T cells",0.0022002200220022,"T cells","other"
"11577","DKK1","LRP5",0,"T cells",0,"NK cells","other"
"11578","DKK1","LRP5",0,"T cells",0.0549019607843137,"VECs","other"
"11579","DKK1","LRP5",0,"T cells",0.0112676056338028,"Fibroblasts","other"
"11580","DKK1","LRP5",0,"T cells",0,"SMCs","other"
"11581","DKK1","LRP5",0,"NK cells",0.0022002200220022,"T cells","other"
"11582","DKK1","LRP5",0,"NK cells",0,"NK cells","other"
"11583","DKK1","LRP5",0,"NK cells",0.0549019607843137,"VECs","other"
"11584","DKK1","LRP5",0,"NK cells",0.0112676056338028,"Fibroblasts","other"
"11585","DKK1","LRP5",0,"NK cells",0,"SMCs","other"
"11586","DKK1","LRP5",0,"VECs",0.0022002200220022,"T cells","other"
"11587","DKK1","LRP5",0,"VECs",0,"NK cells","other"
"11588","DKK1","LRP5",0,"VECs",0.0549019607843137,"VECs","other"
"11589","DKK1","LRP5",0,"VECs",0.0112676056338028,"Fibroblasts","other"
"11590","DKK1","LRP5",0,"VECs",0,"SMCs","other"
"11592","DKK1","LRP5",0.0422535211267606,"Fibroblasts",0,"NK cells","other"
"11595","DKK1","LRP5",0.0422535211267606,"Fibroblasts",0,"SMCs","other"
"11596","DKK1","LRP5",0,"SMCs",0.0022002200220022,"T cells","other"
"11597","DKK1","LRP5",0,"SMCs",0,"NK cells","other"
"11598","DKK1","LRP5",0,"SMCs",0.0549019607843137,"VECs","other"
"11599","DKK1","LRP5",0,"SMCs",0.0112676056338028,"Fibroblasts","other"
"11600","DKK1","LRP5",0,"SMCs",0,"SMCs","other"
"11601","DKK1","LRP6",0,"T cells",0,"T cells","other"
"11602","DKK1","LRP6",0,"T cells",0,"NK cells","other"
"11603","DKK1","LRP6",0,"T cells",0.0601307189542484,"VECs","other"
"11604","DKK1","LRP6",0,"T cells",0.0197183098591549,"Fibroblasts","other"
"11605","DKK1","LRP6",0,"T cells",0.0172413793103448,"SMCs","other"
"11606","DKK1","LRP6",0,"NK cells",0,"T cells","other"
"11607","DKK1","LRP6",0,"NK cells",0,"NK cells","other"
"11608","DKK1","LRP6",0,"NK cells",0.0601307189542484,"VECs","other"
"11609","DKK1","LRP6",0,"NK cells",0.0197183098591549,"Fibroblasts","other"
"11610","DKK1","LRP6",0,"NK cells",0.0172413793103448,"SMCs","other"
"11611","DKK1","LRP6",0,"VECs",0,"T cells","other"
"11612","DKK1","LRP6",0,"VECs",0,"NK cells","other"
"11613","DKK1","LRP6",0,"VECs",0.0601307189542484,"VECs","other"
"11614","DKK1","LRP6",0,"VECs",0.0197183098591549,"Fibroblasts","other"
"11615","DKK1","LRP6",0,"VECs",0.0172413793103448,"SMCs","other"
"11616","DKK1","LRP6",0.0422535211267606,"Fibroblasts",0,"T cells","other"
"11617","DKK1","LRP6",0.0422535211267606,"Fibroblasts",0,"NK cells","other"
"11621","DKK1","LRP6",0,"SMCs",0,"T cells","other"
"11622","DKK1","LRP6",0,"SMCs",0,"NK cells","other"
"11623","DKK1","LRP6",0,"SMCs",0.0601307189542484,"VECs","other"
"11624","DKK1","LRP6",0,"SMCs",0.0197183098591549,"Fibroblasts","other"
"11625","DKK1","LRP6",0,"SMCs",0.0172413793103448,"SMCs","other"
"11626","DKK2","KREMEN2",0.0011001100110011,"T cells",0,"T cells","other"
"11627","DKK2","KREMEN2",0.0011001100110011,"T cells",0,"NK cells","other"
"11628","DKK2","KREMEN2",0.0011001100110011,"T cells",0,"VECs","other"
"11629","DKK2","KREMEN2",0.0011001100110011,"T cells",0,"Fibroblasts","other"
"11630","DKK2","KREMEN2",0.0011001100110011,"T cells",0,"SMCs","other"
"11631","DKK2","KREMEN2",0,"NK cells",0,"T cells","other"
"11632","DKK2","KREMEN2",0,"NK cells",0,"NK cells","other"
"11633","DKK2","KREMEN2",0,"NK cells",0,"VECs","other"
"11634","DKK2","KREMEN2",0,"NK cells",0,"Fibroblasts","other"
"11635","DKK2","KREMEN2",0,"NK cells",0,"SMCs","other"
"11636","DKK2","KREMEN2",0.134640522875817,"VECs",0,"T cells","other"
"11637","DKK2","KREMEN2",0.134640522875817,"VECs",0,"NK cells","other"
"11638","DKK2","KREMEN2",0.134640522875817,"VECs",0,"VECs","other"
"11639","DKK2","KREMEN2",0.134640522875817,"VECs",0,"Fibroblasts","other"
"11640","DKK2","KREMEN2",0.134640522875817,"VECs",0,"SMCs","other"
"11641","DKK2","KREMEN2",0.0028169014084507,"Fibroblasts",0,"T cells","other"
"11642","DKK2","KREMEN2",0.0028169014084507,"Fibroblasts",0,"NK cells","other"
"11643","DKK2","KREMEN2",0.0028169014084507,"Fibroblasts",0,"VECs","other"
"11644","DKK2","KREMEN2",0.0028169014084507,"Fibroblasts",0,"Fibroblasts","other"
"11645","DKK2","KREMEN2",0.0028169014084507,"Fibroblasts",0,"SMCs","other"
"11646","DKK2","KREMEN2",0,"SMCs",0,"T cells","other"
"11647","DKK2","KREMEN2",0,"SMCs",0,"NK cells","other"
"11648","DKK2","KREMEN2",0,"SMCs",0,"VECs","other"
"11649","DKK2","KREMEN2",0,"SMCs",0,"Fibroblasts","other"
"11650","DKK2","KREMEN2",0,"SMCs",0,"SMCs","other"
"11651","DKK2","LRP6",0.0011001100110011,"T cells",0,"T cells","other"
"11652","DKK2","LRP6",0.0011001100110011,"T cells",0,"NK cells","other"
"11656","DKK2","LRP6",0,"NK cells",0,"T cells","other"
"11657","DKK2","LRP6",0,"NK cells",0,"NK cells","other"
"11658","DKK2","LRP6",0,"NK cells",0.0601307189542484,"VECs","other"
"11659","DKK2","LRP6",0,"NK cells",0.0197183098591549,"Fibroblasts","other"
"11660","DKK2","LRP6",0,"NK cells",0.0172413793103448,"SMCs","other"
"11661","DKK2","LRP6",0.134640522875817,"VECs",0,"T cells","other"
"11662","DKK2","LRP6",0.134640522875817,"VECs",0,"NK cells","other"
"11666","DKK2","LRP6",0.0028169014084507,"Fibroblasts",0,"T cells","other"
"11667","DKK2","LRP6",0.0028169014084507,"Fibroblasts",0,"NK cells","other"
"11671","DKK2","LRP6",0,"SMCs",0,"T cells","other"
"11672","DKK2","LRP6",0,"SMCs",0,"NK cells","other"
"11673","DKK2","LRP6",0,"SMCs",0.0601307189542484,"VECs","other"
"11674","DKK2","LRP6",0,"SMCs",0.0197183098591549,"Fibroblasts","other"
"11675","DKK2","LRP6",0,"SMCs",0.0172413793103448,"SMCs","other"
"11686","DLK2","NOTCH1",0,"VECs",0.0165016501650165,"T cells","other"
"11687","DLK2","NOTCH1",0,"VECs",0.0137931034482759,"NK cells","other"
"11688","DLK2","NOTCH1",0,"VECs",0.138562091503268,"VECs","other"
"11689","DLK2","NOTCH1",0,"VECs",0.0169014084507042,"Fibroblasts","other"
"11690","DLK2","NOTCH1",0,"VECs",0.0172413793103448,"SMCs","other"
"11691","DLK2","NOTCH1",0,"Fibroblasts",0.0165016501650165,"T cells","other"
"11692","DLK2","NOTCH1",0,"Fibroblasts",0.0137931034482759,"NK cells","other"
"11693","DLK2","NOTCH1",0,"Fibroblasts",0.138562091503268,"VECs","other"
"11694","DLK2","NOTCH1",0,"Fibroblasts",0.0169014084507042,"Fibroblasts","other"
"11695","DLK2","NOTCH1",0,"Fibroblasts",0.0172413793103448,"SMCs","other"
"11696","DLK2","NOTCH1",0,"SMCs",0.0165016501650165,"T cells","other"
"11697","DLK2","NOTCH1",0,"SMCs",0.0137931034482759,"NK cells","other"
"11698","DLK2","NOTCH1",0,"SMCs",0.138562091503268,"VECs","other"
"11699","DLK2","NOTCH1",0,"SMCs",0.0169014084507042,"Fibroblasts","other"
"11700","DLK2","NOTCH1",0,"SMCs",0.0172413793103448,"SMCs","other"
"11751","DLL1","NOTCH3",0.0055005500550055,"T cells",0,"T cells","other"
"11752","DLL1","NOTCH3",0.0055005500550055,"T cells",0,"NK cells","other"
"11753","DLL1","NOTCH3",0.0055005500550055,"T cells",0,"VECs","other"
"11756","DLL1","NOTCH3",0.00689655172413793,"NK cells",0,"T cells","other"
"11757","DLL1","NOTCH3",0.00689655172413793,"NK cells",0,"NK cells","other"
"11758","DLL1","NOTCH3",0.00689655172413793,"NK cells",0,"VECs","other"
"11761","DLL1","NOTCH3",0.065359477124183,"VECs",0,"T cells","other"
"11762","DLL1","NOTCH3",0.065359477124183,"VECs",0,"NK cells","other"
"11763","DLL1","NOTCH3",0.065359477124183,"VECs",0,"VECs","other"
"11766","DLL1","NOTCH3",0.0309859154929577,"Fibroblasts",0,"T cells","other"
"11767","DLL1","NOTCH3",0.0309859154929577,"Fibroblasts",0,"NK cells","other"
"11768","DLL1","NOTCH3",0.0309859154929577,"Fibroblasts",0,"VECs","other"
"11771","DLL1","NOTCH3",0.0172413793103448,"SMCs",0,"T cells","other"
"11772","DLL1","NOTCH3",0.0172413793103448,"SMCs",0,"NK cells","other"
"11773","DLL1","NOTCH3",0.0172413793103448,"SMCs",0,"VECs","other"
"11780","DLL1","NOTCH4",0.0055005500550055,"T cells",0,"SMCs","other"
"11785","DLL1","NOTCH4",0.00689655172413793,"NK cells",0,"SMCs","other"
"11790","DLL1","NOTCH4",0.065359477124183,"VECs",0,"SMCs","other"
"11795","DLL1","NOTCH4",0.0309859154929577,"Fibroblasts",0,"SMCs","other"
"11800","DLL1","NOTCH4",0.0172413793103448,"SMCs",0,"SMCs","other"
"11801","DLL3","NOTCH1",0,"T cells",0.0165016501650165,"T cells","other"
"11802","DLL3","NOTCH1",0,"T cells",0.0137931034482759,"NK cells","other"
"11803","DLL3","NOTCH1",0,"T cells",0.138562091503268,"VECs","other"
"11804","DLL3","NOTCH1",0,"T cells",0.0169014084507042,"Fibroblasts","other"
"11805","DLL3","NOTCH1",0,"T cells",0.0172413793103448,"SMCs","other"
"11816","DLL3","NOTCH1",0,"Fibroblasts",0.0165016501650165,"T cells","other"
"11817","DLL3","NOTCH1",0,"Fibroblasts",0.0137931034482759,"NK cells","other"
"11818","DLL3","NOTCH1",0,"Fibroblasts",0.138562091503268,"VECs","other"
"11819","DLL3","NOTCH1",0,"Fibroblasts",0.0169014084507042,"Fibroblasts","other"
"11820","DLL3","NOTCH1",0,"Fibroblasts",0.0172413793103448,"SMCs","other"
"11821","DLL3","NOTCH1",0,"SMCs",0.0165016501650165,"T cells","other"
"11822","DLL3","NOTCH1",0,"SMCs",0.0137931034482759,"NK cells","other"
"11823","DLL3","NOTCH1",0,"SMCs",0.138562091503268,"VECs","other"
"11824","DLL3","NOTCH1",0,"SMCs",0.0169014084507042,"Fibroblasts","other"
"11825","DLL3","NOTCH1",0,"SMCs",0.0172413793103448,"SMCs","other"
"11826","DLL3","NOTCH2",0,"T cells",0.0143014301430143,"T cells","other"
"11827","DLL3","NOTCH2",0,"T cells",0.00919540229885057,"NK cells","other"
"11828","DLL3","NOTCH2",0,"T cells",0.00261437908496732,"VECs","other"
"11829","DLL3","NOTCH2",0,"T cells",0.0873239436619718,"Fibroblasts","other"
"11830","DLL3","NOTCH2",0,"T cells",0.0517241379310345,"SMCs","other"
"11841","DLL3","NOTCH2",0,"Fibroblasts",0.0143014301430143,"T cells","other"
"11842","DLL3","NOTCH2",0,"Fibroblasts",0.00919540229885057,"NK cells","other"
"11843","DLL3","NOTCH2",0,"Fibroblasts",0.00261437908496732,"VECs","other"
"11844","DLL3","NOTCH2",0,"Fibroblasts",0.0873239436619718,"Fibroblasts","other"
"11845","DLL3","NOTCH2",0,"Fibroblasts",0.0517241379310345,"SMCs","other"
"11846","DLL3","NOTCH2",0,"SMCs",0.0143014301430143,"T cells","other"
"11847","DLL3","NOTCH2",0,"SMCs",0.00919540229885057,"NK cells","other"
"11848","DLL3","NOTCH2",0,"SMCs",0.00261437908496732,"VECs","other"
"11849","DLL3","NOTCH2",0,"SMCs",0.0873239436619718,"Fibroblasts","other"
"11850","DLL3","NOTCH2",0,"SMCs",0.0517241379310345,"SMCs","other"
"11851","DLL3","NOTCH3",0,"T cells",0,"T cells","other"
"11852","DLL3","NOTCH3",0,"T cells",0,"NK cells","other"
"11853","DLL3","NOTCH3",0,"T cells",0,"VECs","other"
"11854","DLL3","NOTCH3",0,"T cells",0.0225352112676056,"Fibroblasts","other"
"11855","DLL3","NOTCH3",0,"T cells",0.474137931034483,"SMCs","other"
"11856","DLL3","NOTCH3",0.00459770114942529,"NK cells",0,"T cells","other"
"11857","DLL3","NOTCH3",0.00459770114942529,"NK cells",0,"NK cells","other"
"11858","DLL3","NOTCH3",0.00459770114942529,"NK cells",0,"VECs","other"
"11861","DLL3","NOTCH3",0.00130718954248366,"VECs",0,"T cells","other"
"11862","DLL3","NOTCH3",0.00130718954248366,"VECs",0,"NK cells","other"
"11863","DLL3","NOTCH3",0.00130718954248366,"VECs",0,"VECs","other"
"11866","DLL3","NOTCH3",0,"Fibroblasts",0,"T cells","other"
"11867","DLL3","NOTCH3",0,"Fibroblasts",0,"NK cells","other"
"11868","DLL3","NOTCH3",0,"Fibroblasts",0,"VECs","other"
"11869","DLL3","NOTCH3",0,"Fibroblasts",0.0225352112676056,"Fibroblasts","other"
"11870","DLL3","NOTCH3",0,"Fibroblasts",0.474137931034483,"SMCs","other"
"11871","DLL3","NOTCH3",0,"SMCs",0,"T cells","other"
"11872","DLL3","NOTCH3",0,"SMCs",0,"NK cells","other"
"11873","DLL3","NOTCH3",0,"SMCs",0,"VECs","other"
"11874","DLL3","NOTCH3",0,"SMCs",0.0225352112676056,"Fibroblasts","other"
"11875","DLL3","NOTCH3",0,"SMCs",0.474137931034483,"SMCs","other"
"11876","DLL3","NOTCH4",0,"T cells",0.0055005500550055,"T cells","other"
"11877","DLL3","NOTCH4",0,"T cells",0.0114942528735632,"NK cells","other"
"11878","DLL3","NOTCH4",0,"T cells",0.564705882352941,"VECs","other"
"11879","DLL3","NOTCH4",0,"T cells",0.00563380281690141,"Fibroblasts","other"
"11880","DLL3","NOTCH4",0,"T cells",0,"SMCs","other"
"11885","DLL3","NOTCH4",0.00459770114942529,"NK cells",0,"SMCs","other"
"11890","DLL3","NOTCH4",0.00130718954248366,"VECs",0,"SMCs","other"
"11891","DLL3","NOTCH4",0,"Fibroblasts",0.0055005500550055,"T cells","other"
"11892","DLL3","NOTCH4",0,"Fibroblasts",0.0114942528735632,"NK cells","other"
"11893","DLL3","NOTCH4",0,"Fibroblasts",0.564705882352941,"VECs","other"
"11894","DLL3","NOTCH4",0,"Fibroblasts",0.00563380281690141,"Fibroblasts","other"
"11895","DLL3","NOTCH4",0,"Fibroblasts",0,"SMCs","other"
"11896","DLL3","NOTCH4",0,"SMCs",0.0055005500550055,"T cells","other"
"11897","DLL3","NOTCH4",0,"SMCs",0.0114942528735632,"NK cells","other"
"11898","DLL3","NOTCH4",0,"SMCs",0.564705882352941,"VECs","other"
"11899","DLL3","NOTCH4",0,"SMCs",0.00563380281690141,"Fibroblasts","other"
"11900","DLL3","NOTCH4",0,"SMCs",0,"SMCs","other"
"11901","DLL4","NOTCH1",0,"T cells",0.0165016501650165,"T cells","other"
"11902","DLL4","NOTCH1",0,"T cells",0.0137931034482759,"NK cells","other"
"11903","DLL4","NOTCH1",0,"T cells",0.138562091503268,"VECs","other"
"11904","DLL4","NOTCH1",0,"T cells",0.0169014084507042,"Fibroblasts","other"
"11905","DLL4","NOTCH1",0,"T cells",0.0172413793103448,"SMCs","other"
"11906","DLL4","NOTCH1",0,"NK cells",0.0165016501650165,"T cells","other"
"11907","DLL4","NOTCH1",0,"NK cells",0.0137931034482759,"NK cells","other"
"11908","DLL4","NOTCH1",0,"NK cells",0.138562091503268,"VECs","other"
"11909","DLL4","NOTCH1",0,"NK cells",0.0169014084507042,"Fibroblasts","other"
"11910","DLL4","NOTCH1",0,"NK cells",0.0172413793103448,"SMCs","other"
"11921","DLL4","NOTCH1",0,"SMCs",0.0165016501650165,"T cells","other"
"11922","DLL4","NOTCH1",0,"SMCs",0.0137931034482759,"NK cells","other"
"11923","DLL4","NOTCH1",0,"SMCs",0.138562091503268,"VECs","other"
"11924","DLL4","NOTCH1",0,"SMCs",0.0169014084507042,"Fibroblasts","other"
"11925","DLL4","NOTCH1",0,"SMCs",0.0172413793103448,"SMCs","other"
"11926","DLL4","NOTCH2",0,"T cells",0.0143014301430143,"T cells","other"
"11927","DLL4","NOTCH2",0,"T cells",0.00919540229885057,"NK cells","other"
"11928","DLL4","NOTCH2",0,"T cells",0.00261437908496732,"VECs","other"
"11929","DLL4","NOTCH2",0,"T cells",0.0873239436619718,"Fibroblasts","other"
"11930","DLL4","NOTCH2",0,"T cells",0.0517241379310345,"SMCs","other"
"11931","DLL4","NOTCH2",0,"NK cells",0.0143014301430143,"T cells","other"
"11932","DLL4","NOTCH2",0,"NK cells",0.00919540229885057,"NK cells","other"
"11933","DLL4","NOTCH2",0,"NK cells",0.00261437908496732,"VECs","other"
"11934","DLL4","NOTCH2",0,"NK cells",0.0873239436619718,"Fibroblasts","other"
"11935","DLL4","NOTCH2",0,"NK cells",0.0517241379310345,"SMCs","other"
"11946","DLL4","NOTCH2",0,"SMCs",0.0143014301430143,"T cells","other"
"11947","DLL4","NOTCH2",0,"SMCs",0.00919540229885057,"NK cells","other"
"11948","DLL4","NOTCH2",0,"SMCs",0.00261437908496732,"VECs","other"
"11949","DLL4","NOTCH2",0,"SMCs",0.0873239436619718,"Fibroblasts","other"
"11950","DLL4","NOTCH2",0,"SMCs",0.0517241379310345,"SMCs","other"
"11951","DLL4","NOTCH3",0,"T cells",0,"T cells","other"
"11952","DLL4","NOTCH3",0,"T cells",0,"NK cells","other"
"11953","DLL4","NOTCH3",0,"T cells",0,"VECs","other"
"11954","DLL4","NOTCH3",0,"T cells",0.0225352112676056,"Fibroblasts","other"
"11955","DLL4","NOTCH3",0,"T cells",0.474137931034483,"SMCs","other"
"11956","DLL4","NOTCH3",0,"NK cells",0,"T cells","other"
"11957","DLL4","NOTCH3",0,"NK cells",0,"NK cells","other"
"11958","DLL4","NOTCH3",0,"NK cells",0,"VECs","other"
"11959","DLL4","NOTCH3",0,"NK cells",0.0225352112676056,"Fibroblasts","other"
"11960","DLL4","NOTCH3",0,"NK cells",0.474137931034483,"SMCs","other"
"11961","DLL4","NOTCH3",0.125490196078431,"VECs",0,"T cells","other"
"11962","DLL4","NOTCH3",0.125490196078431,"VECs",0,"NK cells","other"
"11963","DLL4","NOTCH3",0.125490196078431,"VECs",0,"VECs","other"
"11966","DLL4","NOTCH3",0.0028169014084507,"Fibroblasts",0,"T cells","other"
"11967","DLL4","NOTCH3",0.0028169014084507,"Fibroblasts",0,"NK cells","other"
"11968","DLL4","NOTCH3",0.0028169014084507,"Fibroblasts",0,"VECs","other"
"11971","DLL4","NOTCH3",0,"SMCs",0,"T cells","other"
"11972","DLL4","NOTCH3",0,"SMCs",0,"NK cells","other"
"11973","DLL4","NOTCH3",0,"SMCs",0,"VECs","other"
"11974","DLL4","NOTCH3",0,"SMCs",0.0225352112676056,"Fibroblasts","other"
"11975","DLL4","NOTCH3",0,"SMCs",0.474137931034483,"SMCs","other"
"11976","DLL4","NOTCH4",0,"T cells",0.0055005500550055,"T cells","other"
"11977","DLL4","NOTCH4",0,"T cells",0.0114942528735632,"NK cells","other"
"11978","DLL4","NOTCH4",0,"T cells",0.564705882352941,"VECs","other"
"11979","DLL4","NOTCH4",0,"T cells",0.00563380281690141,"Fibroblasts","other"
"11980","DLL4","NOTCH4",0,"T cells",0,"SMCs","other"
"11981","DLL4","NOTCH4",0,"NK cells",0.0055005500550055,"T cells","other"
"11982","DLL4","NOTCH4",0,"NK cells",0.0114942528735632,"NK cells","other"
"11983","DLL4","NOTCH4",0,"NK cells",0.564705882352941,"VECs","other"
"11984","DLL4","NOTCH4",0,"NK cells",0.00563380281690141,"Fibroblasts","other"
